giab_id_cdk,biosample,trio,dna_id,ref_genome,snps,indels,phased_genotypes,ftp_vcf_file
Not Available,Not Available,Not Available,Not Available,NA,0,1280,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG4_Dovetail_DISCOVAR.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,0.67 (6/9),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/10x_ifiddes_ambarrio-GIAB_0.6/call-filter.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,688,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG3_Dovetail_DISCOVAR.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG003.pindel_pass_refalt_head.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005//HG005.GRCh38_no_alt.svim-asm.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,2374981,2515,1019.62 (2372654/2327),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls//HG005.hifiasm_mat.deepvariant.vcf
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,4,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG002//HG002.CHM13Y_EBV.sniffles.vcf.gz
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,118,24642,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.GRCh38_no_alt.pbsv.vcf
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,0,1.57 (2376/1511),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplesNHGRI_UCSC_panel/HG002/hpp_HG002_NA24385_son_v1/10XG/giab_chromium_data/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018_high_coverage_bams//NA24385.GRCh38.dels.reformatted.vcf.gz
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,103,20764,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.hifiasm_mat.pbsv.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/Stanford_Krunch_05052017/SV_GIB_HG004_75K.vcf
Not Available,Not Available,Not Available,Not Available,NA,1223,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG002_bkscan_deletion_v1.0_05051017_PB_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1459,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_ORod_raw.01_0518.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/highConfidenceSvEventsBeta-GS000037263-ASM_filt_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,217159,100.0% (5068926/5069988),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/isaac2.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3899417,3698,1.30 (2609651/2004610),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24695_ChineseTrioMother_hg19/GM24695_ChineseTrioMother_hg19_phased_variants.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.81 (38/21),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/10x_ifiddes_ambarrio-GIAB_0.6/fp.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1398,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG4_p_and_a_ctg.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2872,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG4_p_and_a_ctg.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24385_hg19/NA24385_hg19_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,3,2.29 (55/24),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_v4beta_SmallVariantDraftBenchmark_07192019/supplementaryFiles/HG002v4beta_matching_ACarrollGRCh38vsGRCh37SUN_het.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (2980/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24631_ChineseTrioSon_hg19/GM24631_ChineseTrioSon_hg19_deletions.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,998,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/HG2_pseudohap2.1.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,976,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG2_pseudohap2.2.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1624,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_10X_pseu2.1_0916.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,28.05 (54245/1934),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/HG002.140528_D00360_0018_AH8VC6ADXXrealigned.recalibrated.delly.noLowQual.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1474,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_ORod_raw.01_0518.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3339/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24149.GRCh38.dels.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/mother_hap_refsplit20160129_1kb_bionano_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,2.48 (5445/2200),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004_Bina_MetaSV_10142016.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.lumpy_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004_NIST_150bp_50x_fermikit.sv_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,335,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_NGha_DIS_0916.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (28/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24631.GRCh38.large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,817038,197084,61.8% (2047247/3315166),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/GIAB_integration/NIST_RTG_PlatGen_merged_highconfidence_v0.2_Allannotate.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1151,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/HG2_p_and_a_ctg_Sep2016.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,8570,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.4.0/svviz2_genotyping/union_170509_refalt.2.2.2.clustered.simpleINFO.techcounts.2techor5caller.20kto30k.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,28890,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/trio2.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2458,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_ABas_Falc_0316.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1108,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05092017/HG2_Dovetail_MHAP.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2392,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5/HG2_ABas_Falc_0316.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3822884,10444,1.48 (2783265/1877133),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24149_LongRanger_snpindel.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (17/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24631_ChineseTrioSon_hg19/GM24631_ChineseTrioSon_hg19_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2435,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_ABas_Falc_0316.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1038,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/HG002/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.manta.diploidSV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,329,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_NGha_DIS_0916.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,4331,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.cnvnator_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3422391,48806,65.9% (2771268/4206274),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CompleteGenomics_newLFR_CGAtools_06122015/vcfBeta-GS000039396-ASM-NA12878_WellCount.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,2338,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_pseudohap2.1.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,7083,2.05 (58878/28652),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/NA12878_100x.vcf.gz
HG006,SAMN03283348,HAN_CHINESE,NA24694,NA,0,0,14.93 (209/14),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG006_NA24694-huCA017E_father/NA24694_Father_HiSeq100x/NA24694_Father_HiSeq100x_fastqs/NA24694_Justin-18411395/NA24694_combined-19068141/NA24694-combined_S1.CNV.vcf
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/BCM_PacBio_PBHoney_Sep.8.2016_Filt_del_withID_gt19bp.sort.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,1013,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150430_HG005_Homogeneity_03_FCA-22320298/150430_HG005_Homogeneity_FCA_Combined-23163180/150430-HG005-Homogeneity-FCA-Combined_S1.SV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.20 (2516/2095),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24695.dels.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/BCM_PacBio_PBHoney_Sep.8.2016_Filt_del_decomposed_norm.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,830,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG004.commonlaw.deletions.bilkentuniv.082815_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/NA24149_hg19_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.46 (2560/1750),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24143.dels.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,120,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG2_DISCOVAR250bp.min500.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,30534,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG003.HySA.build37_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,479,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/loose_comparison/tp-call.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,2.44 (550/225),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/BoutrosLab-SV_curation_GIABv0.6/delly_GIABv0.6/truvari_delly/tp-call.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/hg19.HG002.pbsv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3834,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG003_NIST_150bp_50x_fermikit.sv_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002_Bina_MetaSV_10142016.PASS_refalt_head.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,969,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150424_HG005_Homogeneity_02_FCB-22108088/150424_HG005_Homogeneity_FCB_Combined-23168147/150424-HG005-Homogeneity-FCB-Combined_S1.SV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3186/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24631_ChineseTrioMother_GRCh38/GM24631_ChineseTrioMother_GRCh38_deletions.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,853,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BilkentUni_IlluminaHiSeq_VariationHunter_mrCaNaVar_08282015/HG003.commonlaw.deletions.bilkentuniv.082815.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002.pindel_pass_refalt_head.vcf.gz
HG004,SAMN03283346,ASHKENAZI_JEWISH,NA24143,NA,3384391,19610,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004Run01-15133132/HG004Run01_S1.vcf
Not Available,Not Available,Not Available,Not Available,NA,3880274,10900,1.59 (2890944/1822612),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24143_LongRanger_snpindel.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,4586283,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/Stanford_Krunch_05052017/HG003_75K_smallerVariants.sorted.vcf.gz
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.CHM13.svim.vcf
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005//HG005.CHM13Y_EBV.svim-asm.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,1.95 (19484/9993),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005//HG005.GRCh38_no_alt.svim.q10.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls//HG005.hifiasm_mat.svim.vcf
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.hifiasm_pat.svim.vcf
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG002/calls//HG002.hifiasm_mat.svim.vcf
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,3,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005//HG005.CHM13Y_EBV.sniffles.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,37167,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002.HySA.build37_decomposed_norm.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,795,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/AJtrio_HiSeq300X_cortex_variants_GRCh37_09042015_hg004_min20bp_pass_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,25105,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004_Krunch_all.vcf.gz
